Timestamp_UTC,Latitude_ddeg,Longitude_ddeg,Elevation_m,Battery_Voltage_volts,Train_Box_Temperature_degC,Train_Top_Temperature_degC,Train_Top_Relative_Humidity_%,ES642_PM2.5_Concentration_ug/m3,ES642_Air_Flow_Rate_L/min,ES642_Internal_Air_Temperature_degC,ES642_Internal_Relative_Humidity_%,ES642_Internal_Air_Pressure_hpa,ES642_Error_Code_code,2B_Ozone_Concentration_ppbv,2B_Air_Flow_Rate_L/min,2B_Internal_Air_Temperature_degC,2B_Internal_Air_Pressure_hpa,PM2.5_Data_Flagged_binary,Ozone_Data_Flagged_binary,Time_Tuple,Date,Year,Month,Day_of_Year,Day_of_Month,Minute,Hour,Transit_ID,AQI,PM2.5_Category,Meso_West_Category
2023-08-01 04:42:00,40.62727,-111.9058,1317.9,13.24,30.64,28.88,29.92,0.0,2.0,27.61,25.0,871.9,0.0,45.0,1.74,36.6,832.7,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=4, tm_min=42, tm_sec=0, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,42,4,TRX03,Good,< 12.00,< 2.00
2023-08-01 04:43:00,40.627266,-111.9058,1317.9,13.23,30.64,28.91,29.76,0.0,2.0,27.61,25.0,872.1,0.0,41.8,1.74,36.6,832.7,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=4, tm_min=43, tm_sec=0, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,43,4,TRX03,Good,< 12.00,< 2.00
2023-08-01 04:44:00,40.627262,-111.905792,1318.2,13.24,30.6,28.78,30.06,0.0,2.0,27.61,25.0,871.8,0.0,42.4,1.75,36.6,832.7,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=4, tm_min=44, tm_sec=0, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,44,4,TRX03,Good,< 12.00,< 2.00
2023-08-01 04:45:00,40.627258,-111.905792,1318.3,13.24,30.6,28.78,30.03,0.0,2.0,27.5,25.0,872.1,0.0,41.1,1.75,36.6,832.7,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=4, tm_min=45, tm_sec=0, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,45,4,TRX03,Good,< 12.00,< 2.00
2023-08-01 04:46:00,40.627258,-111.905792,1318.4,13.23,30.6,28.85,30.26,0.0,2.0,27.5,25.0,871.9,0.0,43.7,1.73,36.6,832.7,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=4, tm_min=46, tm_sec=0, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,46,4,TRX03,Good,< 12.00,< 2.00
2023-08-01 04:47:00,40.627258,-111.905792,1318.5,13.23,30.6,28.74,30.26,0.0,2.0,27.5,25.0,872.0,0.0,41.4,1.74,36.6,832.6,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=4, tm_min=47, tm_sec=0, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,47,4,TRX03,Good,< 12.00,< 2.00
2023-08-01 04:48:00,40.627258,-111.905792,1318.6,13.24,30.57,28.85,30.46,0.0,2.0,27.39,25.0,872.1,0.0,29.9,1.75,36.6,832.6,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=4, tm_min=48, tm_sec=0, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,48,4,TRX03,Good,< 12.00,< 2.00
2023-08-01 04:49:00,40.627239,-111.905785,1319.0,13.24,30.57,28.54,30.5,0.0,2.0,27.39,25.0,871.9,0.0,28.2,1.75,36.6,832.6,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=4, tm_min=49, tm_sec=0, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,49,4,TRX03,Good,< 12.00,< 2.00
2023-08-01 04:50:00,40.627239,-111.905785,1319.1,13.23,30.53,28.64,30.63,0.0,2.0,27.39,25.0,871.8,0.0,26.5,1.74,36.6,832.6,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=4, tm_min=50, tm_sec=0, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,50,4,TRX03,Good,< 12.00,< 2.00
2023-08-01 04:51:00,40.627239,-111.905785,1319.2,13.23,30.53,28.64,30.56,0.0,2.0,27.39,25.0,871.8,0.0,28.5,1.74,36.6,832.6,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=4, tm_min=51, tm_sec=0, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,51,4,TRX03,Good,< 12.00,< 2.00
2023-08-01 04:52:00,40.627239,-111.905792,1319.3,13.23,30.53,28.64,30.67,0.0,2.0,27.39,25.0,872.0,0.0,24.8,1.74,36.6,832.6,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=4, tm_min=52, tm_sec=0, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,52,4,TRX03,Good,< 12.00,< 2.00
2023-08-01 04:53:02,40.627239,-111.905792,1319.5,13.24,30.5,28.71,30.43,0.0,2.0,27.39,25.0,872.0,0.0,12.7,1.74,36.6,832.6,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=4, tm_min=53, tm_sec=2, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,53,4,TRX03,Good,< 12.00,< 2.00
2023-08-01 04:54:02,40.627235,-111.905792,1319.6,13.24,30.5,28.61,30.43,0.0,2.0,27.39,25.0,871.9,0.0,17.2,1.74,36.6,832.6,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=4, tm_min=54, tm_sec=2, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,54,4,TRX03,Good,< 12.00,< 2.00
2023-08-01 04:55:02,40.627235,-111.905792,1319.7,13.24,30.5,28.64,30.33,0.0,2.0,27.39,25.0,871.8,0.0,21.9,1.74,36.6,832.6,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=4, tm_min=55, tm_sec=2, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,55,4,TRX03,Good,< 12.00,< 2.00
2023-08-01 04:56:02,40.627235,-111.905792,1319.7,13.23,30.46,28.71,30.26,0.0,2.0,27.39,25.0,871.8,0.0,17.2,1.74,36.5,832.7,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=4, tm_min=56, tm_sec=2, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,56,4,TRX03,Good,< 12.00,< 2.00
2023-08-01 04:57:02,40.627235,-111.905792,1319.7,13.24,30.46,28.78,30.19,0.0,2.0,27.39,25.0,871.9,0.0,31.6,1.75,36.5,832.6,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=4, tm_min=57, tm_sec=2, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,57,4,TRX03,Good,< 12.00,< 2.00
2023-08-01 04:58:02,40.627235,-111.905792,1319.8,13.24,30.46,28.64,30.13,0.0,2.0,27.39,25.0,871.7,0.0,35.5,1.74,36.5,832.6,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=4, tm_min=58, tm_sec=2, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,58,4,TRX03,Good,< 12.00,< 2.00
2023-08-01 04:59:02,40.627235,-111.905792,1320.0,13.24,30.43,28.74,30.16,0.0,2.0,27.39,25.0,871.9,0.0,40.1,1.74,36.5,832.6,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=4, tm_min=59, tm_sec=2, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,59,4,TRX03,Good,< 12.00,< 2.00
2023-08-01 05:00:02,40.627235,-111.905792,1320.0,13.24,30.43,28.64,30.33,0.0,2.0,27.28,25.0,871.7,0.0,40.6,1.75,36.5,832.6,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=5, tm_min=0, tm_sec=2, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,0,5,TRX03,Good,< 12.00,< 2.00
2023-08-01 05:01:02,40.627235,-111.9058,1320.1,13.23,30.43,28.78,30.26,0.0,2.0,27.28,25.0,871.8,0.0,39.7,1.75,36.5,832.6,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=5, tm_min=1, tm_sec=2, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,1,5,TRX03,Good,< 12.00,< 2.00
2023-08-01 05:02:02,40.627232,-111.9058,1320.3,13.23,30.4,28.64,30.19,0.0,2.0,27.28,25.0,871.8,0.0,40.8,1.73,36.5,832.6,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=5, tm_min=2, tm_sec=2, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,2,5,TRX03,Good,< 12.00,< 2.00
2023-08-01 05:03:02,40.627232,-111.905792,1320.5,13.24,30.4,28.68,30.03,0.0,2.0,27.28,25.0,871.9,0.0,42.1,1.74,36.5,832.6,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=5, tm_min=3, tm_sec=2, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,3,5,TRX03,Good,< 12.00,< 2.00
2023-08-01 05:04:02,40.627232,-111.905792,1320.6,13.24,30.4,28.54,29.99,0.0,2.0,27.28,25.0,871.8,0.0,41.1,1.73,36.5,832.6,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=5, tm_min=4, tm_sec=2, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,4,5,TRX03,Good,< 12.00,< 2.00
2023-08-01 05:05:02,40.627243,-111.905792,1321.4,13.24,30.36,28.54,30.23,0.0,2.0,27.28,25.0,871.8,0.0,40.0,1.74,36.5,832.6,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=5, tm_min=5, tm_sec=2, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,5,5,TRX03,Good,< 12.00,< 2.00
2023-08-01 05:06:02,40.627281,-111.905777,1325.0,13.23,30.36,28.54,30.09,0.0,2.0,27.28,25.0,871.7,0.0,44.4,1.75,36.5,832.6,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=5, tm_min=6, tm_sec=2, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,6,5,TRX03,Good,< 12.00,< 2.00
2023-08-01 05:07:02,40.627277,-111.905785,1327.8,13.24,30.36,28.54,30.4,0.0,2.0,27.22,25.0,871.8,0.0,39.0,1.74,36.4,832.6,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=5, tm_min=7, tm_sec=2, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,7,5,TRX03,Good,< 12.00,< 2.00
2023-08-01 05:08:02,40.62727,-111.905777,1326.0,13.24,30.33,28.64,30.36,0.0,2.0,27.28,25.0,871.7,0.0,43.8,1.73,36.4,832.5,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=5, tm_min=8, tm_sec=2, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,8,5,TRX03,Good,< 12.00,< 2.00
2023-08-01 05:09:02,40.62727,-111.905777,1326.0,13.24,30.33,28.51,30.43,0.0,2.0,27.22,25.0,871.8,0.0,40.7,1.74,36.4,832.5,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=5, tm_min=9, tm_sec=2, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,9,5,TRX03,Good,< 12.00,< 2.00
2023-08-01 05:10:02,40.62727,-111.905777,1326.0,13.24,30.33,28.61,30.77,0.0,2.0,27.22,25.0,871.6,0.0,38.1,1.73,36.4,832.5,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=5, tm_min=10, tm_sec=2, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,10,5,TRX03,Good,< 12.00,< 2.00
2023-08-01 05:11:02,40.62727,-111.905777,1326.1,13.22,30.29,28.64,30.8,0.0,2.0,27.22,26.0,871.7,0.0,37.1,1.74,36.4,832.5,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=5, tm_min=11, tm_sec=2, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,11,5,TRX03,Good,< 12.00,< 2.00
2023-08-01 05:12:02,40.627274,-111.905777,1326.1,13.24,30.29,28.37,30.87,0.0,2.0,27.11,26.0,871.9,0.0,36.8,1.73,36.4,832.5,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=5, tm_min=12, tm_sec=2, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,12,5,TRX03,Good,< 12.00,< 2.00
2023-08-01 05:13:02,40.627274,-111.905777,1326.1,13.24,30.26,28.41,31.17,0.0,2.0,27.11,26.0,871.8,0.0,39.5,1.74,36.4,832.6,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=5, tm_min=13, tm_sec=2, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,13,5,TRX03,Good,< 12.00,< 2.00
2023-08-01 05:14:02,40.627274,-111.905785,1326.2,13.24,30.26,28.44,31.27,0.0,2.0,27.11,26.0,871.8,0.0,37.9,1.74,36.4,832.6,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=5, tm_min=14, tm_sec=2, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,14,5,TRX03,Good,< 12.00,< 2.00
2023-08-01 05:15:02,40.627266,-111.905785,1327.1,13.24,30.26,28.44,31.14,0.0,2.0,27.11,26.0,871.9,0.0,39.1,1.74,36.4,832.6,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=5, tm_min=15, tm_sec=2, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,15,5,TRX03,Good,< 12.00,< 2.00
2023-08-01 05:16:02,40.627281,-111.9058,1326.3,13.23,30.26,28.34,31.14,0.0,2.0,27.0,26.0,871.7,0.0,38.8,1.75,36.4,832.6,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=5, tm_min=16, tm_sec=2, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,16,5,TRX03,Good,< 12.00,< 2.00
2023-08-01 05:17:02,40.627281,-111.9058,1326.2,13.24,30.22,28.31,30.94,0.0,2.0,27.0,26.0,871.7,0.0,42.1,1.73,36.3,832.6,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=5, tm_min=17, tm_sec=2, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,17,5,TRX03,Good,< 12.00,< 2.00
2023-08-01 05:18:02,40.627289,-111.905792,1326.7,13.24,30.22,28.34,31.27,0.0,2.0,27.0,26.0,871.7,0.0,41.1,1.73,36.3,832.6,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=5, tm_min=18, tm_sec=2, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,18,5,TRX03,Good,< 12.00,< 2.00
2023-08-01 05:19:02,40.6273,-111.9058,1325.9,13.24,30.19,28.37,31.2,0.0,2.0,27.0,26.0,871.8,0.0,34.9,1.74,36.3,832.6,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=5, tm_min=19, tm_sec=2, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,19,5,TRX03,Good,< 12.00,< 2.00
2023-08-01 05:20:02,40.627327,-111.9058,1328.5,13.24,30.19,28.27,31.0,0.0,2.0,26.89,26.0,871.9,0.0,33.0,1.73,36.3,832.6,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=5, tm_min=20, tm_sec=2, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,20,5,TRX03,Good,< 12.00,< 2.00
2023-08-01 05:21:02,40.627327,-111.9058,1328.5,13.23,30.16,28.31,30.87,0.0,2.0,26.89,26.0,871.7,0.0,30.2,1.72,36.3,832.6,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=5, tm_min=21, tm_sec=2, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,21,5,TRX03,Good,< 12.00,< 2.00
2023-08-01 05:22:02,40.627327,-111.9058,1328.7,13.24,30.16,28.31,31.2,0.0,2.0,27.0,26.0,871.9,0.0,23.4,1.73,36.3,832.6,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=5, tm_min=22, tm_sec=2, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,22,5,TRX03,Good,< 12.00,< 2.00
2023-08-01 05:23:02,40.627327,-111.9058,1328.5,13.24,30.12,28.14,31.27,0.0,2.0,26.89,26.0,871.8,0.0,34.0,1.74,36.3,832.6,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=5, tm_min=23, tm_sec=2, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,23,5,TRX03,Good,< 12.00,< 2.00
2023-08-01 05:24:02,40.627327,-111.9058,1328.5,13.24,30.12,28.24,31.31,0.0,2.0,26.89,26.0,871.7,0.0,15.2,1.74,36.3,832.5,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=5, tm_min=24, tm_sec=2, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,24,5,TRX03,Good,< 12.00,< 2.00
2023-08-01 05:25:02,40.627323,-111.9058,1328.0,13.24,30.12,28.34,31.37,0.0,2.0,26.89,26.0,871.8,0.0,29.8,1.73,36.3,832.5,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=5, tm_min=25, tm_sec=2, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,25,5,TRX03,Good,< 12.00,< 2.00
2023-08-01 05:26:02,40.627312,-111.9058,1325.6,13.23,30.09,28.27,31.2,0.0,2.0,26.78,26.0,871.6,0.0,33.2,1.74,36.2,832.5,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=5, tm_min=26, tm_sec=2, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,26,5,TRX03,Good,< 12.00,< 2.00
2023-08-01 05:27:02,40.627308,-111.9058,1325.3,13.24,30.09,28.24,31.1,0.0,2.0,26.78,26.0,871.6,0.0,30.0,1.74,36.2,832.5,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=5, tm_min=27, tm_sec=2, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,27,5,TRX03,Good,< 12.00,< 2.00
2023-08-01 05:28:02,40.6273,-111.9058,1325.0,13.24,30.09,28.34,30.87,0.0,2.0,26.89,26.0,871.6,0.0,29.9,1.74,36.2,832.5,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=5, tm_min=28, tm_sec=2, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,28,5,TRX03,Good,< 12.00,< 2.00
2023-08-01 05:29:02,40.627274,-111.905792,1322.2,13.24,30.05,28.14,30.7,0.0,2.0,26.78,26.0,871.8,0.0,34.4,1.74,36.2,832.5,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=5, tm_min=29, tm_sec=2, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,29,5,TRX03,Good,< 12.00,< 2.00
2023-08-01 05:30:02,40.627243,-111.9058,1318.8,13.24,30.05,28.21,30.8,0.0,2.0,26.78,26.0,871.6,0.0,25.8,1.74,36.2,832.5,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=5, tm_min=30, tm_sec=2, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,30,5,TRX03,Good,< 12.00,< 2.00
2023-08-01 05:31:02,40.627243,-111.9058,1318.7,13.25,30.02,28.24,30.6,0.0,2.0,26.78,26.0,871.5,0.0,23.1,1.73,36.2,832.5,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=5, tm_min=31, tm_sec=2, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,31,5,TRX03,Good,< 12.00,< 2.00
2023-08-01 05:32:02,40.627243,-111.9058,1318.6,13.26,30.02,28.17,30.7,0.0,2.0,26.89,26.0,871.5,0.0,34.9,1.74,36.2,832.5,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=5, tm_min=32, tm_sec=2, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,32,5,TRX03,Good,< 12.00,< 2.00
2023-08-01 05:33:02,40.627239,-111.905792,1317.8,13.26,30.02,28.07,30.77,0.0,2.0,26.89,26.0,871.6,0.0,35.5,1.73,36.2,832.5,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=5, tm_min=33, tm_sec=2, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,33,5,TRX03,Good,< 12.00,< 2.00
2023-08-01 05:34:02,40.627235,-111.905785,1317.7,13.27,29.99,28.27,30.4,0.0,2.0,26.89,26.0,871.5,0.0,38.1,1.74,36.2,832.4,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=5, tm_min=34, tm_sec=2, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,34,5,TRX03,Good,< 12.00,< 2.00
2023-08-01 05:35:02,40.627235,-111.905785,1317.7,13.26,29.99,28.27,30.36,0.0,2.0,26.89,26.0,871.7,0.0,21.0,1.73,36.1,832.4,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=5, tm_min=35, tm_sec=2, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,35,5,TRX03,Good,< 12.00,< 2.00
2023-08-01 05:36:02,40.627239,-111.905792,1317.5,13.25,29.99,28.14,30.13,0.0,2.0,26.89,26.0,871.6,0.0,29.1,1.74,36.1,832.4,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=5, tm_min=36, tm_sec=2, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,36,5,TRX03,Good,< 12.00,< 2.00
2023-08-01 05:37:02,40.627258,-111.905815,1317.7,13.26,29.99,28.21,30.26,0.0,2.0,26.89,26.0,871.5,0.0,42.3,1.73,36.1,832.4,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=5, tm_min=37, tm_sec=2, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,37,5,TRX03,Good,< 12.00,< 2.00
2023-08-01 05:38:02,40.627258,-111.905815,1317.8,13.27,29.95,28.31,30.06,0.0,2.0,26.89,25.0,871.4,0.0,40.4,1.74,36.1,832.4,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=5, tm_min=38, tm_sec=2, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,38,5,TRX03,Good,< 12.00,< 2.00
2023-08-01 05:39:02,40.627247,-111.905792,1316.1,13.26,29.95,28.17,29.99,0.0,2.0,26.89,25.0,871.5,0.0,44.4,1.73,36.1,832.5,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=5, tm_min=39, tm_sec=2, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,39,5,TRX03,Good,< 12.00,< 2.00
2023-08-01 05:40:02,40.627243,-111.9058,1315.7,13.27,29.95,28.21,29.89,0.0,2.0,27.0,25.0,871.5,0.0,38.3,1.74,36.1,832.5,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=5, tm_min=40, tm_sec=2, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,40,5,TRX03,Good,< 12.00,< 2.00
2023-08-01 05:41:02,40.627243,-111.905807,1315.8,13.25,29.92,28.27,29.82,0.0,2.0,27.0,25.0,871.4,0.0,38.9,1.73,36.1,832.5,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=5, tm_min=41, tm_sec=2, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,41,5,TRX03,Good,< 12.00,< 2.00
2023-08-01 05:42:02,40.627243,-111.905807,1315.9,13.26,29.92,28.27,29.42,0.0,2.0,27.0,25.0,871.4,0.0,32.6,1.73,36.1,832.4,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=5, tm_min=42, tm_sec=2, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,42,5,TRX03,Good,< 12.00,< 2.00
2023-08-01 05:43:02,40.627258,-111.905815,1316.5,13.27,29.92,28.34,29.76,0.0,2.0,27.0,25.0,871.4,0.0,39.0,1.74,36.0,832.4,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=5, tm_min=43, tm_sec=2, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,43,5,TRX03,Good,< 12.00,< 2.00
2023-08-01 05:44:02,40.627258,-111.905807,1316.3,13.26,29.92,28.44,29.49,0.0,2.0,27.0,25.0,871.5,0.0,46.1,1.73,36.0,832.3,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=5, tm_min=44, tm_sec=2, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,44,5,TRX03,Good,< 12.00,< 2.00
2023-08-01 05:45:02,40.627247,-111.905807,1318.0,13.26,29.92,28.37,29.35,0.0,2.0,27.11,25.0,871.5,0.0,42.8,1.74,36.0,832.3,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=5, tm_min=45, tm_sec=2, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,45,5,TRX03,Good,< 12.00,< 2.00
